100,0.656311,0.6568906666666666,99.91176666666667
200,1.34417,1.3474533333333334,99.75656666666667
300,1.645774,1.652789,99.4493
400,2.2094156666666667,2.221857,99.09580000000001
500,2.942325,2.962059333333333,98.93323333333332
600,3.554418,3.582542,97.42813333333334
700,4.687483333333334,4.7259400000000005,98.47363333333334
800,4.845396666666667,4.89534,97.97003333333333
900,6.174906666666668,6.239496666666667,98.68223333333333
1000,9.677856666666667,9.756656666666666,99.1538
1100,10.393886666666667,10.50915,98.79503333333334
1200,15.096466666666666,15.215200000000001,99.21
1300,18.941566666666663,19.073533333333334,99.3066
1400,19.8195,19.975933333333334,99.18683333333333
1500,21.2178,21.3933,99.14203333333334
1600,27.941666666666666,28.193033333333336,99.09526666666666
1700,33.15996666666667,33.385099999999994,99.29296666666669
1800,36.56356666666667,36.81836666666667,99.30356666666667
1900,38.46543333333333,38.74973333333333,99.23880000000001
2000,46.105,46.41956666666667,99.30593333333336
