100,0.232394,0.23288233333333333,99.28596666666665
200,0.4512783333333333,0.4542363333333334,92.43646666666666
300,0.8486993333333334,0.8554563333333333,95.44733333333333
400,1.5334610000000002,1.5454066666666666,95.37213333333334
500,2.0851606666666664,2.103245,96.05793333333332
600,2.754557666666667,2.781347666666667,96.39663333333334
700,3.5641319999999994,3.5991956666666667,96.82716666666666
800,4.550503333333333,4.595540666666667,97.1998
900,5.704720666666667,5.762815666666666,97.51336666666668
1000,9.69359,9.766576666666667,99.25063333333333
1100,12.147499999999999,12.253799999999998,99.134
1200,14.724566666666666,14.834633333333334,99.2584
1300,17.5849,17.704800000000002,99.32286666666668
1400,20.952866666666665,21.095200000000002,99.32526666666666
1500,24.691399999999998,24.887900000000002,99.21113333333334
1600,28.936733333333336,29.15523333333333,99.25136666666667
1700,33.62656666666667,33.852466666666665,99.33276666666667
1800,38.98466666666667,39.2905,99.22193333333333
1900,44.89473333333333,45.15333333333333,99.4273
2000,49.364133333333335,49.72513333333333,99.26996666666666
