1000,2.77929,2.8183366666666667,98.59070000000001
1100,3.87218,3.908846666666667,99.04533333333335
1200,5.11742,5.161510000000001,99.14426666666667
1300,6.423313333333334,6.47554,99.193
1400,7.938393333333333,7.9979000000000005,99.25143333333334
1500,9.3749,9.447709999999999,99.2241
1600,10.9594,11.045483333333332,99.21343333333333
1700,13.264800000000001,13.364833333333332,99.24596666666667
1800,15.7373,15.849066666666667,99.28753333333333
1900,17.943766666666665,18.0685,99.29823333333331
2000,20.4541,20.593833333333333,99.3121
