1000,5.4472733333333325,5.4866166666666665,99.28546666666666
1100,7.53925,7.586853333333333,99.3725
1200,9.822876666666668,9.879823333333334,99.42356666666667
1300,12.214466666666667,12.280966666666666,99.4588
1400,15.303199999999999,15.3789,99.50780000000002
1500,18.6885,18.776866666666667,99.52933333333334
1600,22.309933333333333,22.40913333333333,99.55723333333333
1700,26.434733333333337,26.545433333333335,99.58303333333333
1800,28.116200000000003,28.2386,99.56646666666666
1900,29.476166666666668,29.60536666666667,99.56313333333334
2000,42.66526666666667,42.81186666666667,99.64710000000001
