100,0.35348166666666664,0.35396999999999995,99.28713333333333
200,0.6683096666666666,0.6712730000000001,90.39606666666667
300,1.3264973333333334,1.3331113333333333,95.34826666666667
400,1.465207666666667,1.4771076666666667,92.11893333333335
500,2.990623,3.0105316666666666,96.17963333333334
600,4.26053,4.289155333333333,96.52476666666666
700,5.212519666666666,5.250985666666666,97.3385
800,7.080689,7.130892333333333,97.7682
900,8.747829999999999,8.81163,98.93313333333333
1000,13.02852,13.107549999999998,99.37740000000001
1100,13.485443333333334,13.581333333333333,99.242
1200,15.465456666666668,15.579553333333335,99.19673333333333
1300,18.640633333333334,18.7733,99.24906666666665
1400,21.413766666666664,21.573333333333334,99.2263
1500,26.60183333333333,26.78363333333333,99.30153333333334
1600,30.58283333333333,30.79746666666667,99.2922
1700,36.16913333333333,36.3947,99.36756666666668
1800,40.43053333333333,40.71176666666667,99.30976666666668
1900,28.892633333333333,29.1765,98.90956666666666
2000,38.93813333333333,39.2484,99.18043333333333
