100,0.007013333333333334,0.008617999999999999,85.42806666666667
200,0.074908,0.07621,98.23586666666665
300,0.26263966666666666,0.266674,98.492
400,0.6894313333333333,0.702379,98.15096666666666
500,1.4794233333333333,1.4926333333333333,99.10766666666667
600,2.5863933333333335,2.61245,99.01743333333333
700,3.8870733333333334,3.9158500000000003,99.25966666666666
800,5.687403333333333,5.72863,99.30273333333332
900,10.116516666666667,10.174853333333333,99.40816666666667
1000,11.950033333333332,12.064766666666666,99.03156666666666
1100,14.262923333333333,14.329733333333332,99.51423333333332
1200,13.902006666666665,13.977563333333334,99.45826666666666
1300,17.857899999999997,17.973166666666668,99.38043333333333
1400,22.534066666666664,22.6365,99.5448
1500,27.001266666666666,27.1558,99.45049999999999
1600,32.94343333333333,33.08556666666667,99.55213333333334
1700,47.632000000000005,47.7825,99.68743333333333
1800,57.52613333333333,57.775933333333334,99.57009999999998
1900,57.81166666666667,58.0182,99.65820000000001
2000,52.57123333333334,52.785000000000004,99.61456666666668
