100,0.2287026666666667,0.22920533333333337,98.9902
200,0.5293836666666667,0.5325303333333332,97.3272
300,1.1264866666666666,1.1334033333333333,99.38993333333333
400,1.4607146666666668,1.4733366666666665,99.09216666666667
500,2.00203,2.02177,98.91456666666666
600,3.272463333333333,3.4359533333333334,95.46736666666668
700,4.5415133333333335,4.5879,98.98086666666667
800,6.053743333333333,6.118016666666667,98.96726666666666
900,7.614616666666667,7.690503333333335,99.0206
1000,9.297379999999999,9.408303333333333,98.82246666666667
1100,10.756673333333334,10.861606666666667,99.01603333333333
1200,11.972226666666666,12.108853333333334,98.84696666666666
1300,11.744996666666667,11.876690000000002,98.7278
1400,18.5491,18.702866666666665,99.16553333333333
1500,20.239499999999996,20.417066666666667,99.09426666666667
1600,26.938866666666666,27.187833333333334,99.08536666666667
1700,31.785833333333333,32.0091,99.30250000000001
1800,37.190333333333335,37.440666666666665,99.32926666666667
1900,41.61586666666667,41.9375,99.2224
2000,50.2764,50.58623333333333,99.38746666666667
