1000,3.0849699999999998,3.124793333333333,98.72323333333333
1100,4.070356666666666,4.107316666666667,99.1001
1200,5.152963333333333,5.196829999999999,99.15503333333334
1300,6.58342,6.633993333333334,99.23743333333334
1400,8.141856666666667,8.20098,99.2787
1500,9.803046666666667,9.878546666666667,99.23523333333333
1600,11.8103,11.899700000000001,99.24823333333335
1700,14.101766666666668,14.201633333333334,99.29696666666666
1800,16.6428,16.756066666666666,99.32386666666666
1900,19.2858,19.412833333333335,99.34536666666668
2000,21.451066666666666,21.593733333333333,99.33923333333333
