100,0.009298666666666669,0.009756666666666667,95.25526666666667
200,0.013956000000000001,0.016921333333333333,82.47576666666667
300,0.041918000000000004,0.048519,86.39503333333334
400,0.09482566666666666,0.10658766666666665,88.96493333333332
500,0.18195233333333335,0.20041266666666668,90.78886666666666
600,0.31349333333333335,0.34022033333333335,92.14416666666666
700,0.5026493333333334,0.539331,93.19866666666667
800,0.7413453333333333,0.7895106666666667,93.89933333333333
900,1.0576833333333333,1.1190233333333335,94.51883333333335
1000,1.4651266666666667,1.5406433333333334,95.09846666666668
1100,1.9468933333333334,2.0381133333333334,95.5245
1200,2.50067,2.6090066666666663,95.84766666666667
1300,3.18444,3.3115866666666665,96.16043333333333
1400,4.0111300000000005,4.158286666666666,96.46096666666666
1500,4.915993333333333,5.084736666666667,96.68119999999999
1600,5.897496666666666,6.089603333333333,96.84503333333333
1700,7.0411,7.256989999999999,97.0247
1800,8.371466666666667,8.613723333333333,97.18740000000001
1900,9.821123333333334,10.090336666666667,97.33183333333334
2000,11.343366666666666,11.641433333333334,97.43963333333333
